model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,211,OK,0.470,2017-04-29.00:23:36,0,2252,10360,3317,14614,0,0,234,3317,3317,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.210,2017-04-29.00:23:36,240,300,1644,348,599,0,4,1,348,63,1,2,738,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.060,2017-04-29.00:23:37,0,68,299,156,654,0,0,9,156,156,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.050,2017-04-29.00:23:37,1,67,299,144,608,0,0,2,144,128,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.040,2017-04-29.00:23:37,0,34,143,106,434,0,0,9,106,106,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,205,OK,0.470,2017-04-29.00:23:38,0,1609,7034,2196,9442,0,0,101,2196,2196,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.270,2017-04-29.00:23:38,388,524,2986,573,1174,0,4,1,573,139,1,2,1213,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.820,2017-04-29.00:23:40,0,7101,31520,8373,36652,0,0,1386,8373,8373,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.030,2017-04-29.00:23:40,1,60,267,107,432,0,0,1,107,91,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.050,2017-04-29.00:23:40,0,23,93,87,355,0,0,1,87,87,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,398,OK,0.710,2017-04-29.00:23:41,0,6256,27907,7014,30943,0,0,1123,7014,7014,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.220,2017-04-29.00:23:42,290,395,2316,443,953,0,1,1,443,106,1,2,1001,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.030,2017-04-29.00:23:42,0,28,119,88,360,0,0,2,88,88,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.620,2017-04-29.00:23:43,1,4638,20653,5309,23645,0,0,616,5309,5293,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.760,2017-04-29.00:23:44,0,4996,21897,6320,27311,0,0,1046,6320,6320,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,1005,OK,0.880,2017-04-29.00:23:45,0,10363,46239,11621,51340,0,0,3405,11621,11621,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.770,2017-04-29.00:23:46,1323,4168,24559,4212,18375,0,10,1,4212,2846,1,2,4714,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.510,2017-04-29.00:23:47,0,1813,7743,3370,14000,0,0,194,3370,3370,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.080,2017-04-29.00:23:47,1,72,328,136,568,0,0,2,136,120,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.430,2017-04-29.00:23:48,0,1603,7261,2367,10319,0,0,3,2367,2367,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,5,OK,0.020,2017-04-29.00:23:48,0,31,134,89,368,0,0,4,89,89,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.210,2017-04-29.00:23:49,279,307,1751,351,433,0,1,1,351,28,1,2,919,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.430,2017-04-29.00:23:50,0,1348,5906,2681,11247,0,0,9,2681,2681,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.780,2017-04-29.00:23:51,1,6174,28480,6700,30812,0,0,404,6700,6684,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.760,2017-04-29.00:23:52,0,4356,18305,6672,27558,0,0,1101,6672,6672,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,ufscc,-1,16,tgba,604,OK,0.720,2017-04-29.00:23:53,0,6963,30371,8122,35008,0,0,2193,8122,8122,1,-1,-1,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3hoa,10,OK,0.140,2017-04-29.00:23:53,184,229,1253,270,436,0,2,1,270,45,1,2,586,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,ltl3dra,10,OK,0.510,2017-04-29.00:23:54,0,1654,7177,2907,12350,0,0,827,2907,2907,1,1,0,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,rabinizer3,10,OK,0.740,2017-04-29.00:23:55,1,5528,26594,5811,27898,0,0,482,5811,5795,2,1,3,-1,-1
S_FMS-PT-200_LTLC_11_,favoid,seq,16,tgbarabin,10,OK,0.430,2017-04-29.00:23:56,0,2426,11077,2919,13077,0,0,245,2919,2919,1,1,0,-1,-1
SharedMemory-PT-000010_LTLC_15_,ufscc,-1,16,tgba,-1,OK,7.060,2017-04-29.00:24:04,1,1830519,19486170,1833575,19530082,0,0,17661309,1832472,634524,2,-1,-1,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3hoa,-1,OK,8.530,2017-04-29.00:24:14,1830519,1830519,19486170,1988392,1988392,0,0,0,1988392,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3dra,-1,OK,8.900,2017-04-29.00:24:25,1830519,1830519,19486170,1964545,1964545,0,0,0,1964545,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,rabinizer3,-1,OK,8.800,2017-04-29.00:24:35,1830519,1830519,19486170,1964999,1964999,0,0,0,1964999,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,tgbarabin,-1,OK,7.590,2017-04-29.00:24:44,1,1830519,19486170,1833937,19550141,0,0,17661572,1832247,603946,2,1,0,-1,-1
SharedMemory-PT-000010_LTLC_15_,ufscc,-1,16,tgba,-1,OK,7.040,2017-04-29.00:24:52,1,1830519,19486170,1832383,19511447,0,0,17661097,1832330,566843,2,-1,-1,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3hoa,-1,OK,8.740,2017-04-29.00:25:02,1830519,1830519,19486170,1991706,1991706,0,0,0,1991706,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3dra,-1,OK,8.890,2017-04-29.00:25:13,1830519,1830519,19486170,1953269,1953269,0,0,0,1953269,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,rabinizer3,-1,OK,8.660,2017-04-29.00:25:23,1830519,1830519,19486170,1993330,1993330,0,0,0,1993330,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,tgbarabin,-1,OK,8.050,2017-04-29.00:25:32,1,1830519,19486170,1832446,19511889,0,0,17660903,1832125,591104,2,1,0,-1,-1
SharedMemory-PT-000010_LTLC_15_,ufscc,-1,16,tgba,-1,OK,7.250,2017-04-29.00:25:41,1,1830519,19486170,1832651,19516204,0,0,17661490,1832368,565108,2,-1,-1,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3hoa,-1,OK,9.280,2017-04-29.00:25:51,1830519,1830519,19486170,1965436,1965436,0,0,0,1965436,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3dra,-1,OK,9.280,2017-04-29.00:26:02,1830519,1830519,19486170,1962831,1962831,0,0,0,1962831,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,rabinizer3,-1,OK,9.060,2017-04-29.00:26:12,1830519,1830519,19486170,1975329,1975329,0,0,0,1975329,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,tgbarabin,-1,OK,8.120,2017-04-29.00:26:22,1,1830519,19486170,1833810,19544573,0,0,17660848,1832399,551924,2,1,0,-1,-1
SharedMemory-PT-000010_LTLC_15_,ufscc,-1,16,tgba,-1,OK,7.440,2017-04-29.00:26:31,1,1830519,19486170,1838987,19645676,0,0,17663337,1832353,524576,2,-1,-1,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3hoa,-1,OK,9.180,2017-04-29.00:26:41,1830519,1830519,19486170,1957202,1957202,0,0,0,1957202,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3dra,-1,OK,9.350,2017-04-29.00:26:52,1830519,1830519,19486170,1963254,1963254,0,0,0,1963254,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,rabinizer3,-1,OK,9.190,2017-04-29.00:27:03,1830519,1830519,19486170,1963051,1963051,0,0,0,1963051,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,tgbarabin,-1,OK,8.230,2017-04-29.00:27:12,1,1830519,19486170,1833269,19528542,0,0,17662057,1832150,572873,2,1,0,-1,-1
SharedMemory-PT-000010_LTLC_15_,ufscc,-1,16,tgba,-1,OK,7.280,2017-04-29.00:27:21,1,1830519,19486170,1833348,19531566,0,0,17662022,1832393,595757,2,-1,-1,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3hoa,-1,OK,9.110,2017-04-29.00:27:31,1830519,1830519,19486170,1965745,1965745,0,0,0,1965745,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,ltl3dra,-1,OK,8.620,2017-04-29.00:27:41,1830519,1830519,19486170,1963365,1963365,0,0,0,1963365,16,1,1,1830519,-1,-1
SharedMemory-PT-000010_LTLC_15_,favoid,seq,16,rabinizer3,-1,OK,8.930,2017-04-29.00:27:52,1830519,1830519,19486170,1967847,1967847,0,0,0,1967847,16,1,1,1830519,-1,-1
